by5,count,ratio,temp,temp_feel,temp_min,temp_max,pressure,humidity,weekday,by15,hour,minute,minute15
2022-09-23 04:25:00,0,0,21.97,22.21,21.07,22.81,1012,76,6,2022-09-23 04:25:00,4,25,25
2022-09-23 04:30:00,0,0,21.97,22.21,21.07,22.81,1012,76,6,2022-09-23 04:25:00,4,30,25
2022-09-23 04:35:00,0,0,21.97,22.21,21.07,22.81,1012,76,6,2022-09-23 04:25:00,4,35,25
2022-09-23 04:40:00,0,0,21.97,22.21,21.07,22.81,1012,76,6,2022-09-23 04:40:00,4,40,40
2022-09-23 04:45:00,0,0,21.97,22.15,21.07,22.81,1012,74,6,2022-09-23 04:40:00,4,45,40
2022-09-23 04:50:00,0,0,21.97,22.15,21.07,22.81,1012,74,6,2022-09-23 04:40:00,4,50,40
2022-09-23 04:55:00,0,0,21.97,22.15,21.07,22.81,1012,74,6,2022-09-23 04:55:00,4,55,55
2022-09-23 05:00:00,0,0,21.81,21.95,20.87,22.81,1012,73,6,2022-09-23 04:55:00,5,0,55
2022-09-23 05:05:00,0,0,21.81,21.95,20.87,22.81,1012,73,6,2022-09-23 04:55:00,5,5,55
2022-09-23 05:10:00,0,0,21.81,21.95,20.87,22.81,1012,73,6,2022-09-23 05:10:00,5,10,10
2022-09-23 05:15:00,0,0,21.81,21.93,20.87,22.81,1012,72,6,2022-09-23 05:10:00,5,15,10
2022-09-23 05:20:00,0,0,21.81,21.93,20.87,22.81,1012,72,6,2022-09-23 05:10:00,5,20,10
2022-09-23 05:25:00,0,0,21.81,21.93,20.87,22.81,1012,72,6,2022-09-23 05:25:00,5,25,25
2022-09-23 05:30:00,0,0,21.82,21.96,20.87,22.27,1012,73,6,2022-09-23 05:25:00,5,30,25
2022-09-23 05:35:00,0,0,21.82,21.96,20.87,22.27,1012,73,6,2022-09-23 05:25:00,5,35,25
2022-09-23 05:40:00,0,0,21.82,21.96,20.87,22.27,1012,73,6,2022-09-23 05:40:00,5,40,40
2022-09-23 05:45:00,0,0,22.65,22.54,20.87,25.02,1011,60,6,2022-09-23 05:40:00,5,45,40
2022-09-23 05:50:00,0,0,22.65,22.54,20.87,25.02,1011,60,6,2022-09-23 05:40:00,5,50,40
2022-09-23 05:55:00,0,0,22.65,22.54,20.87,25.02,1011,60,6,2022-09-23 05:55:00,5,55,55
2022-09-23 06:00:00,0,0.006211180124223602,22.74,22.64,21.42,25.02,1012,60,6,2022-09-23 05:55:00,6,0,55
2022-09-23 06:05:00,0,0.024844720496894408,22.74,22.64,21.42,25.02,1012,60,6,2022-09-23 05:55:00,6,5,55
2022-09-23 06:10:00,0,0.037267080745341616,22.74,22.64,21.42,25.02,1012,60,6,2022-09-23 06:10:00,6,10,10
2022-09-23 06:15:00,11,0.06832298136645963,22.75,22.67,21.42,25.02,1011,61,6,2022-09-23 06:10:00,6,15,10
2022-09-23 06:20:00,12,0.07453416149068323,22.75,22.67,21.42,25.02,1011,61,6,2022-09-23 06:10:00,6,20,10
2022-09-23 06:25:00,12,0.07453416149068323,22.75,22.67,21.42,25.02,1011,61,6,2022-09-23 06:25:00,6,25,25
2022-09-23 06:30:00,14,0.08695652173913042,22.76,22.71,21.42,25.02,1012,62,6,2022-09-23 06:25:00,6,30,25
2022-09-23 06:35:00,15,0.09316770186335403,22.76,22.71,21.42,25.02,1012,62,6,2022-09-23 06:25:00,6,35,25
2022-09-23 06:40:00,18,0.11180124223602483,22.76,22.71,21.42,25.02,1012,62,6,2022-09-23 06:40:00,6,40,40
2022-09-23 06:45:00,20,0.12422360248447205,23.84,23.66,21.42,27.23,1012,53,6,2022-09-23 06:40:00,6,45,40
2022-09-23 06:50:00,20,0.12422360248447205,23.84,23.66,21.42,27.23,1012,53,6,2022-09-23 06:40:00,6,50,40
2022-09-23 06:55:00,22,0.13664596273291926,23.84,23.66,21.42,27.23,1012,53,6,2022-09-23 06:55:00,6,55,55
2022-09-23 07:00:00,27,0.16770186335403728,24.04,23.88,21.98,27.23,1012,53,6,2022-09-23 06:55:00,7,0,55
2022-09-23 07:05:00,23,0.14285714285714285,24.04,23.88,21.98,27.23,1012,53,6,2022-09-23 06:55:00,7,5,55
2022-09-23 07:10:00,25,0.15527950310559005,24.04,23.88,21.98,27.23,1012,53,6,2022-09-23 07:10:00,7,10,10
2022-09-23 07:15:00,25,0.15527950310559005,23.82,23.64,21.98,27.23,1012,53,6,2022-09-23 07:10:00,7,15,10
2022-09-23 07:20:00,28,0.17391304347826084,23.82,23.64,21.98,27.23,1012,53,6,2022-09-23 07:10:00,7,20,10
2022-09-23 07:25:00,29,0.18012422360248448,23.82,23.64,21.98,27.23,1012,53,6,2022-09-23 07:25:00,7,25,25
2022-09-23 07:30:00,32,0.19875776397515527,24.06,24.06,22.53,25.07,1012,59,6,2022-09-23 07:25:00,7,30,25
2022-09-23 07:35:00,39,0.2422360248447205,24.06,24.06,22.53,25.07,1012,59,6,2022-09-23 07:25:00,7,35,25
2022-09-23 07:40:00,40,0.2484472049689441,24.06,24.06,22.53,25.07,1012,59,6,2022-09-23 07:40:00,7,40,40
2022-09-23 07:45:00,40,0.2484472049689441,24.71,24.57,23.09,27.79,1012,51,6,2022-09-23 07:40:00,7,45,40
2022-09-23 07:50:00,44,0.2732919254658385,24.71,24.57,23.09,27.79,1012,51,6,2022-09-23 07:40:00,7,50,40
2022-09-23 07:55:00,41,0.2546583850931677,24.71,24.57,23.09,27.79,1012,51,6,2022-09-23 07:55:00,7,55,55
2022-09-23 08:00:00,41,0.2546583850931677,25.66,25.56,23.36,27.79,1012,49,6,2022-09-23 07:55:00,8,0,55
2022-09-23 08:05:00,45,0.2795031055900621,25.66,25.56,23.36,27.79,1012,49,6,2022-09-23 07:55:00,8,5,55
2022-09-23 08:10:00,45,0.2795031055900621,25.66,25.56,23.36,27.79,1012,49,6,2022-09-23 08:10:00,8,10,10
2022-09-23 08:15:00,48,0.2981366459627329,25.99,25.99,24.2,27.93,1012,49,6,2022-09-23 08:10:00,8,15,10
2022-09-23 08:20:00,51,0.3167701863354037,25.99,25.99,24.2,27.93,1012,49,6,2022-09-23 08:10:00,8,20,10
2022-09-23 08:25:00,54,0.33540372670807456,25.99,25.99,24.2,27.93,1012,49,6,2022-09-23 08:25:00,8,25,25
2022-09-23 08:30:00,93,0.577639751552795,26.15,26.15,24.47,28.34,1012,49,6,2022-09-23 08:25:00,8,30,25
2022-09-23 08:35:00,97,0.6024844720496895,26.15,26.15,24.47,28.34,1012,49,6,2022-09-23 08:25:00,8,35,25
2022-09-23 08:40:00,94,0.5838509316770186,26.15,26.15,24.47,28.34,1012,49,6,2022-09-23 08:40:00,8,40,40
2022-09-23 08:45:00,93,0.577639751552795,26.6,26.6,25.02,28.9,1012,48,6,2022-09-23 08:40:00,8,45,40
2022-09-23 08:50:00,93,0.577639751552795,26.6,26.6,25.02,28.9,1012,48,6,2022-09-23 08:40:00,8,50,40
2022-09-23 08:55:00,92,0.5714285714285714,27.38,27.58,26.14,29.45,1012,47,6,2022-09-23 08:55:00,8,55,55
2022-09-23 09:00:00,95,0.5900621118012422,27.38,27.58,26.14,29.45,1012,47,6,2022-09-23 08:55:00,9,0,55
2022-09-23 09:05:00,94,0.5838509316770186,27.38,27.58,26.14,29.45,1012,47,6,2022-09-23 08:55:00,9,5,55
2022-09-23 09:10:00,94,0.5838509316770186,27.29,27.43,25.02,30.01,1012,46,6,2022-09-23 09:10:00,9,10,10
2022-09-23 09:15:00,93,0.577639751552795,27.29,27.43,25.02,30.01,1012,46,6,2022-09-23 09:10:00,9,15,10
2022-09-23 09:20:00,88,0.546583850931677,27.29,27.43,25.02,30.01,1012,46,6,2022-09-23 09:10:00,9,20,10
2022-09-23 09:25:00,89,0.5527950310559007,27.32,27.87,26.69,28.34,1012,52,6,2022-09-23 09:25:00,9,25,25
2022-09-23 09:30:00,75,0.4658385093167702,27.32,27.87,26.69,28.34,1012,52,6,2022-09-23 09:25:00,9,30,25
2022-09-23 09:35:00,68,0.42236024844720493,27.72,29.15,27.25,28.9,1013,61,6,2022-09-23 09:25:00,9,35,25
2022-09-23 09:40:00,57,0.3540372670807453,27.72,29.15,27.25,28.9,1013,61,6,2022-09-23 09:40:00,9,40,40
2022-09-23 09:45:00,56,0.3478260869565217,27.72,29.15,27.25,28.9,1013,61,6,2022-09-23 09:40:00,9,45,40
2022-09-23 09:50:00,56,0.3478260869565217,27.72,28.22,26.69,29.07,1011,51,6,2022-09-23 09:40:00,9,50,40
2022-09-23 09:55:00,61,0.37888198757763975,27.72,28.22,26.69,29.07,1011,51,6,2022-09-23 09:55:00,9,55,55
2022-09-23 10:00:00,58,0.36024844720496896,28.37,30.01,27.25,29.07,1013,60,6,2022-09-23 09:55:00,10,0,55
2022-09-23 10:05:00,53,0.3291925465838509,28.37,30.01,27.25,29.07,1013,60,6,2022-09-23 09:55:00,10,5,55
2022-09-23 10:10:00,49,0.3043478260869565,28.37,30.01,27.25,29.07,1013,60,6,2022-09-23 10:10:00,10,10,10
2022-09-23 10:15:00,50,0.3105590062111801,28.89,28.68,26.69,31.12,1012,42,6,2022-09-23 10:10:00,10,15,10
2022-09-23 10:20:00,47,0.2919254658385093,28.89,28.68,26.69,31.12,1012,42,6,2022-09-23 10:10:00,10,20,10
2022-09-23 10:25:00,44,0.2732919254658385,28.89,28.68,26.69,31.12,1012,42,6,2022-09-23 10:25:00,10,25,25
2022-09-23 10:30:00,49,0.3043478260869565,28.39,28.61,26.69,30.07,1011,47,6,2022-09-23 10:25:00,10,30,25
2022-09-23 10:35:00,69,0.42857142857142855,28.39,28.61,26.69,30.07,1011,47,6,2022-09-23 10:25:00,10,35,25
2022-09-23 10:40:00,103,0.639751552795031,28.39,28.61,26.69,30.07,1011,47,6,2022-09-23 10:40:00,10,40,40
2022-09-23 10:45:00,103,0.639751552795031,29.11,28.81,26.69,31.68,1011,41,6,2022-09-23 10:40:00,10,45,40
2022-09-23 10:50:00,107,0.6645962732919255,29.11,28.81,26.69,31.68,1011,41,6,2022-09-23 10:40:00,10,50,40
2022-09-23 10:55:00,110,0.6832298136645962,29.11,28.81,26.69,31.68,1011,41,6,2022-09-23 10:55:00,10,55,55
2022-09-23 11:00:00,108,0.6708074534161491,29.25,30.83,27.81,30.07,1013,56,6,2022-09-23 10:55:00,11,0,55
2022-09-23 11:05:00,104,0.6459627329192547,29.25,30.83,27.81,30.07,1013,56,6,2022-09-23 10:55:00,11,5,55
2022-09-23 11:10:00,105,0.6521739130434783,29.25,30.83,27.81,30.07,1013,56,6,2022-09-23 11:10:00,11,10,10
2022-09-23 11:15:00,105,0.6521739130434783,29.28,30.88,27.81,30.07,1013,56,6,2022-09-23 11:10:00,11,15,10
2022-09-23 11:20:00,111,0.6894409937888198,29.28,30.88,27.81,30.07,1013,56,6,2022-09-23 11:10:00,11,20,10
2022-09-23 11:25:00,110,0.6832298136645962,29.28,30.88,27.81,30.07,1013,56,6,2022-09-23 11:25:00,11,25,25
2022-09-23 11:30:00,105,0.6521739130434783,29.31,30.93,27.81,30.07,1013,56,6,2022-09-23 11:25:00,11,30,25
2022-09-23 11:35:00,103,0.639751552795031,29.31,30.93,27.81,30.07,1013,56,6,2022-09-23 11:25:00,11,35,25
2022-09-23 11:40:00,52,0.3229813664596273,29.31,30.93,27.81,30.07,1013,56,6,2022-09-23 11:40:00,11,40,40
2022-09-23 11:45:00,55,0.3416149068322981,28.97,29.39,27.8,30.57,1011,48,6,2022-09-23 11:40:00,11,45,40
2022-09-23 11:50:00,54,0.33540372670807456,28.97,29.39,27.8,30.57,1011,48,6,2022-09-23 11:40:00,11,50,40
2022-09-23 11:55:00,57,0.3540372670807453,28.97,29.27,27.8,30.57,1011,47,6,2022-09-23 11:55:00,11,55,55
2022-09-23 12:00:00,51,0.3167701863354037,28.97,29.27,27.8,30.57,1011,47,6,2022-09-23 11:55:00,12,0,55
2022-09-23 12:05:00,55,0.3416149068322981,28.97,29.27,27.8,30.57,1011,47,6,2022-09-23 11:55:00,12,5,55
2022-09-23 12:10:00,56,0.3478260869565217,29.1,29.43,27.8,31.12,1011,47,6,2022-09-23 12:10:00,12,10,10
2022-09-23 12:15:00,56,0.3478260869565217,29.1,29.43,27.8,31.12,1011,47,6,2022-09-23 12:10:00,12,15,10
2022-09-23 12:20:00,55,0.3416149068322981,29.1,29.43,27.8,31.12,1011,47,6,2022-09-23 12:10:00,12,20,10
2022-09-23 12:25:00,58,0.36024844720496896,28.89,29.07,26.69,30.93,1010,46,6,2022-09-23 12:25:00,12,25,25
2022-09-23 12:30:00,58,0.36024844720496896,28.89,29.07,26.69,30.93,1010,46,6,2022-09-23 12:25:00,12,30,25
2022-09-23 12:35:00,62,0.38509316770186336,28.89,29.07,26.69,30.93,1010,46,6,2022-09-23 12:25:00,12,35,25
2022-09-23 12:40:00,67,0.4161490683229814,29.42,29.59,27.8,30.93,1010,45,6,2022-09-23 12:40:00,12,40,40
2022-09-23 12:45:00,68,0.42236024844720493,29.42,29.59,27.8,30.93,1010,45,6,2022-09-23 12:40:00,12,45,40
2022-09-23 12:50:00,74,0.4596273291925466,29.42,29.59,27.8,30.93,1010,45,6,2022-09-23 12:40:00,12,50,40
2022-09-23 12:55:00,74,0.4596273291925466,29.86,31.48,27.81,30.93,1012,54,6,2022-09-23 12:55:00,12,55,55
2022-09-23 13:00:00,77,0.4782608695652174,29.86,31.48,27.81,30.93,1012,54,6,2022-09-23 12:55:00,13,0,55
2022-09-23 13:05:00,75,0.4658385093167702,29.86,31.48,27.81,30.93,1012,54,6,2022-09-23 12:55:00,13,5,55
2022-09-23 13:10:00,74,0.4596273291925466,29.66,31.33,27.81,30.93,1012,55,6,2022-09-23 13:10:00,13,10,10
2022-09-23 13:15:00,70,0.43478260869565216,29.66,31.33,27.81,30.93,1012,55,6,2022-09-23 13:10:00,13,15,10
2022-09-23 13:20:00,68,0.42236024844720493,29.66,31.33,27.81,30.93,1012,55,6,2022-09-23 13:10:00,13,20,10
2022-09-23 13:25:00,67,0.4161490683229814,29.58,31.36,27.81,30.93,1012,56,6,2022-09-23 13:25:00,13,25,25
2022-09-23 13:30:00,59,0.36645962732919257,29.58,31.36,27.81,30.93,1012,56,6,2022-09-23 13:25:00,13,30,25
2022-09-23 13:35:00,60,0.3726708074534161,29.66,31.66,27.81,30.93,1012,57,6,2022-09-23 13:25:00,13,35,25
2022-09-23 13:40:00,61,0.37888198757763975,29.66,31.66,27.81,30.93,1012,57,6,2022-09-23 13:40:00,13,40,40
2022-09-23 13:45:00,57,0.3540372670807453,29.66,31.66,27.81,30.93,1012,57,6,2022-09-23 13:40:00,13,45,40
2022-09-23 13:50:00,56,0.3478260869565217,29.13,30.79,27.81,30.07,1012,57,6,2022-09-23 13:40:00,13,50,40
2022-09-23 13:55:00,51,0.3167701863354037,29.13,30.79,27.81,30.07,1012,57,6,2022-09-23 13:55:00,13,55,55
2022-09-23 14:00:00,56,0.3478260869565217,28.79,29.06,27.8,30.07,1010,47,6,2022-09-23 13:55:00,14,0,55
2022-09-23 14:05:00,48,0.2981366459627329,28.79,29.06,27.8,30.07,1010,47,6,2022-09-23 13:55:00,14,5,55
2022-09-23 14:10:00,47,0.2919254658385093,28.79,29.06,27.8,30.07,1010,47,6,2022-09-23 14:10:00,14,10,10
2022-09-23 14:15:00,47,0.2919254658385093,29.24,31.12,27.81,30.07,1011,58,6,2022-09-23 14:10:00,14,15,10
2022-09-23 14:20:00,50,0.3105590062111801,29.24,31.12,27.81,30.07,1011,58,6,2022-09-23 14:10:00,14,20,10
2022-09-23 14:25:00,53,0.3291925465838509,29.24,31.12,27.81,30.07,1011,58,6,2022-09-23 14:25:00,14,25,25
2022-09-23 14:30:00,53,0.3291925465838509,28.88,29.28,27.25,29.93,1010,48,6,2022-09-23 14:25:00,14,30,25
2022-09-23 14:35:00,53,0.3291925465838509,28.88,29.28,27.25,29.93,1010,48,6,2022-09-23 14:25:00,14,35,25
2022-09-23 14:40:00,51,0.3167701863354037,28.88,29.28,27.25,29.93,1010,48,6,2022-09-23 14:40:00,14,40,40
2022-09-23 14:45:00,53,0.3291925465838509,29.06,30.68,27.25,29.93,1011,57,6,2022-09-23 14:40:00,14,45,40
2022-09-23 14:50:00,52,0.3229813664596273,29.06,30.68,27.25,29.93,1011,57,6,2022-09-23 14:40:00,14,50,40
2022-09-23 14:55:00,55,0.3416149068322981,29.06,30.68,27.25,29.93,1011,57,6,2022-09-23 14:55:00,14,55,55
2022-09-23 15:00:00,58,0.36024844720496896,27.43,27.77,25.58,30.07,1010,49,6,2022-09-23 14:55:00,15,0,55
2022-09-23 15:05:00,56,0.3478260869565217,27.43,27.77,25.58,30.07,1010,49,6,2022-09-23 14:55:00,15,5,55
2022-09-23 15:10:00,58,0.36024844720496896,28.16,28.54,27.25,30.07,1011,49,6,2022-09-23 15:10:00,15,10,10
2022-09-23 15:15:00,60,0.3726708074534161,28.16,28.54,27.25,30.07,1011,49,6,2022-09-23 15:10:00,15,15,10
2022-09-23 15:20:00,67,0.4161490683229814,28.16,28.54,27.25,30.07,1011,49,6,2022-09-23 15:10:00,15,20,10
2022-09-23 15:25:00,70,0.43478260869565216,28.49,28.72,27.8,29.2,1010,47,6,2022-09-23 15:25:00,15,25,25
2022-09-23 15:30:00,74,0.4596273291925466,28.49,28.72,27.8,29.2,1010,47,6,2022-09-23 15:25:00,15,30,25
2022-09-23 15:35:00,72,0.4472049689440994,28.25,28.64,26.7,29.2,1010,49,6,2022-09-23 15:25:00,15,35,25
2022-09-23 15:40:00,77,0.4782608695652174,28.25,28.64,26.7,29.2,1010,49,6,2022-09-23 15:40:00,15,40,40
2022-09-23 15:45:00,79,0.4906832298136646,28.25,28.64,26.7,29.2,1010,49,6,2022-09-23 15:40:00,15,45,40
2022-09-23 15:50:00,78,0.484472049689441,27.93,28.28,26.69,29.07,1010,49,6,2022-09-23 15:40:00,15,50,40
2022-09-23 15:55:00,84,0.5217391304347826,27.93,28.28,26.69,29.07,1010,49,6,2022-09-23 15:55:00,15,55,55
2022-09-23 16:00:00,78,0.484472049689441,27.93,28.28,26.69,29.07,1010,49,6,2022-09-23 15:55:00,16,0,55
2022-09-23 16:05:00,79,0.4906832298136646,27.49,27.83,25.58,29.07,1010,49,6,2022-09-23 15:55:00,16,5,55
2022-09-23 16:10:00,86,0.5341614906832298,27.49,27.83,25.58,29.07,1010,49,6,2022-09-23 16:10:00,16,10,10
2022-09-23 16:15:00,88,0.546583850931677,27.49,27.83,25.58,29.07,1010,49,6,2022-09-23 16:10:00,16,15,10
2022-09-23 16:20:00,88,0.546583850931677,27.82,29.4,26.7,28.09,1012,62,6,2022-09-23 16:10:00,16,20,10
2022-09-23 16:25:00,83,0.515527950310559,27.82,29.4,26.7,28.09,1012,62,6,2022-09-23 16:25:00,16,25,25
2022-09-23 16:30:00,91,0.5652173913043478,27.82,29.4,26.7,28.09,1012,62,6,2022-09-23 16:25:00,16,30,25
2022-09-23 16:35:00,93,0.577639751552795,27.77,28.28,27.53,28.07,1010,51,6,2022-09-23 16:25:00,16,35,25
2022-09-23 16:40:00,92,0.5714285714285714,27.77,28.28,27.53,28.07,1010,51,6,2022-09-23 16:40:00,16,40,40
2022-09-23 16:45:00,93,0.577639751552795,27.77,28.28,27.53,28.07,1010,51,6,2022-09-23 16:40:00,16,45,40
2022-09-23 16:50:00,92,0.5714285714285714,26.87,27.41,25.02,28.07,1010,52,6,2022-09-23 16:40:00,16,50,40
2022-09-23 16:55:00,95,0.5900621118012422,26.87,27.41,25.02,28.07,1010,52,6,2022-09-23 16:55:00,16,55,55
2022-09-23 17:05:00,93,0.577639751552795,27.32,28.84,26.14,28.07,1012,64,6,2022-09-23 16:55:00,17,5,55
2022-09-23 17:10:00,89,0.5527950310559007,27.32,28.84,26.14,28.07,1012,64,6,2022-09-23 17:10:00,17,10,10
2022-09-23 17:15:00,86,0.5341614906832298,27.32,28.84,26.14,28.07,1012,64,6,2022-09-23 17:10:00,17,15,10
2022-09-23 17:20:00,81,0.5031055900621118,26.99,28.29,26.14,27.27,1012,63,6,2022-09-23 17:10:00,17,20,10
2022-09-23 17:25:00,78,0.484472049689441,26.99,28.29,26.14,27.27,1012,63,6,2022-09-23 17:25:00,17,25,25
2022-09-23 17:30:00,79,0.4906832298136646,26.99,28.29,26.14,27.27,1012,63,6,2022-09-23 17:25:00,17,30,25
2022-09-23 17:35:00,84,0.5217391304347826,27.05,28.45,26.93,27.27,1012,64,6,2022-09-23 17:25:00,17,35,25
2022-09-23 17:40:00,91,0.5652173913043478,27.05,28.45,26.93,27.27,1012,64,6,2022-09-23 17:40:00,17,40,40
2022-09-23 17:45:00,87,0.5403726708074534,26.05,26.05,25.02,26.98,1011,53,6,2022-09-23 17:40:00,17,45,40
2022-09-23 17:50:00,86,0.5341614906832298,26.05,26.05,25.02,26.98,1011,53,6,2022-09-23 17:40:00,17,50,40
2022-09-23 17:55:00,84,0.5217391304347826,26.05,26.05,25.02,26.98,1011,53,6,2022-09-23 17:55:00,17,55,55
2022-09-23 18:00:00,78,0.484472049689441,26.39,26.39,25.59,26.71,1012,53,6,2022-09-23 17:55:00,18,0,55
2022-09-23 18:05:00,75,0.4658385093167702,26.39,26.39,25.59,26.71,1012,53,6,2022-09-23 17:55:00,18,5,55
2022-09-23 18:10:00,76,0.4720496894409938,26.39,26.39,25.59,26.71,1012,53,6,2022-09-23 18:10:00,18,10,10
2022-09-23 18:15:00,79,0.4906832298136646,26.29,26.29,25.59,26.71,1013,65,6,2022-09-23 18:10:00,18,15,10
2022-09-23 18:20:00,77,0.4782608695652174,26.29,26.29,25.59,26.71,1013,65,6,2022-09-23 18:10:00,18,20,10
2022-09-23 18:25:00,76,0.4720496894409938,26.29,26.29,25.59,26.71,1013,65,6,2022-09-23 18:25:00,18,25,25
2022-09-23 18:30:00,73,0.453416149068323,26.29,26.29,25.59,26.71,1013,65,6,2022-09-23 18:25:00,18,30,25
2022-09-23 18:35:00,73,0.453416149068323,26.29,26.29,25.59,26.71,1013,65,6,2022-09-23 18:25:00,18,35,25
2022-09-23 18:40:00,66,0.40993788819875776,26.29,26.29,25.59,26.71,1013,65,6,2022-09-23 18:40:00,18,40,40
2022-09-23 18:45:00,66,0.40993788819875776,26.15,26.15,25.59,26.62,1013,64,6,2022-09-23 18:40:00,18,45,40
2022-09-23 18:50:00,53,0.3291925465838509,26.15,26.15,25.59,26.62,1013,64,6,2022-09-23 18:40:00,18,50,40
2022-09-23 18:55:00,49,0.3043478260869565,26.15,26.15,25.59,26.62,1013,64,6,2022-09-23 18:55:00,18,55,55
2022-09-23 19:00:00,44,0.2732919254658385,26,26,25.03,26.62,1013,64,6,2022-09-23 18:55:00,19,0,55
2022-09-23 19:05:00,47,0.2919254658385093,26,26,25.03,26.62,1013,64,6,2022-09-23 18:55:00,19,5,55
2022-09-23 19:10:00,42,0.2608695652173913,26,26,25.03,26.62,1013,64,6,2022-09-23 19:10:00,19,10,10
2022-09-23 19:15:00,38,0.2360248447204969,25.74,25.75,25.02,26.62,1013,53,6,2022-09-23 19:10:00,19,15,10
2022-09-23 19:20:00,38,0.2360248447204969,25.74,25.75,25.02,26.62,1013,53,6,2022-09-23 19:10:00,19,20,10
2022-09-23 19:25:00,42,0.2608695652173913,25.74,25.75,25.02,26.62,1013,53,6,2022-09-23 19:25:00,19,25,25
2022-09-23 19:30:00,40,0.2484472049689441,25.59,25.59,25.02,26.16,1013,53,6,2022-09-23 19:25:00,19,30,25
2022-09-23 19:35:00,43,0.2670807453416149,25.59,25.59,25.02,26.16,1013,53,6,2022-09-23 19:25:00,19,35,25
2022-09-23 19:40:00,45,0.2795031055900621,25.59,25.59,25.02,26.16,1013,53,6,2022-09-23 19:40:00,19,40,40
2022-09-23 19:45:00,44,0.2732919254658385,25.59,25.64,25.02,26.16,1012,55,6,2022-09-23 19:40:00,19,45,40
2022-09-23 19:50:00,51,0.3167701863354037,25.59,25.64,25.02,26.16,1012,55,6,2022-09-23 19:40:00,19,50,40
2022-09-23 19:55:00,52,0.3229813664596273,25.59,25.64,25.02,26.16,1012,55,6,2022-09-23 19:55:00,19,55,55
2022-09-23 20:00:00,54,0.33540372670807456,26.01,26.01,25.03,26.69,1012,55,6,2022-09-23 19:55:00,20,0,55
2022-09-23 20:05:00,56,0.3478260869565217,26.01,26.01,25.03,26.69,1012,55,6,2022-09-23 19:55:00,20,5,55
2022-09-23 20:10:00,53,0.3291925465838509,26.01,26.01,25.03,26.69,1012,55,6,2022-09-23 20:10:00,20,10,10
2022-09-23 20:15:00,53,0.3291925465838509,26.45,26.45,25.03,27.8,1012,55,6,2022-09-23 20:10:00,20,15,10
2022-09-23 20:20:00,52,0.3229813664596273,26.45,26.45,25.03,27.8,1012,55,6,2022-09-23 20:10:00,20,20,10
2022-09-23 20:25:00,50,0.3105590062111801,26.45,26.45,25.03,27.8,1012,55,6,2022-09-23 20:25:00,20,25,25
2022-09-23 20:30:00,51,0.3167701863354037,25.73,25.79,25.03,26.07,1012,55,6,2022-09-23 20:25:00,20,30,25
2022-09-23 20:35:00,49,0.3043478260869565,25.73,25.79,25.03,26.07,1012,55,6,2022-09-23 20:25:00,20,35,25
2022-09-23 20:40:00,52,0.3229813664596273,25.73,25.79,25.03,26.07,1012,55,6,2022-09-23 20:40:00,20,40,40
2022-09-23 20:45:00,52,0.3229813664596273,26.3,26.3,25.03,27.8,1013,55,6,2022-09-23 20:40:00,20,45,40
2022-09-23 20:50:00,56,0.3478260869565217,26.3,26.3,25.03,27.8,1013,55,6,2022-09-23 20:40:00,20,50,40
2022-09-23 20:55:00,58,0.36024844720496896,25.58,25.6,25.02,26.07,1013,54,6,2022-09-23 20:55:00,20,55,55
2022-09-23 21:00:00,56,0.3478260869565217,25.58,25.6,25.02,26.07,1013,54,6,2022-09-23 20:55:00,21,0,55
2022-09-23 21:05:00,57,0.3540372670807453,25.58,25.6,25.02,26.07,1013,54,6,2022-09-23 20:55:00,21,5,55
2022-09-23 21:10:00,53,0.3291925465838509,25.73,25.79,25.03,26.07,1013,55,6,2022-09-23 21:10:00,21,10,10
2022-09-23 21:15:00,52,0.3229813664596273,26.06,26.06,24.93,27.8,1013,55,6,2022-09-23 21:10:00,21,15,10
2022-09-23 21:20:00,47,0.2919254658385093,26.06,26.06,24.93,27.8,1013,55,6,2022-09-23 21:10:00,21,20,10
2022-09-23 21:25:00,46,0.2857142857142857,26.06,26.06,24.93,27.8,1013,55,6,2022-09-23 21:25:00,21,25,25
2022-09-23 21:30:00,46,0.2857142857142857,25.93,26.01,24.75,28.34,1013,55,6,2022-09-23 21:25:00,21,30,25
2022-09-23 21:35:00,43,0.2670807453416149,25.93,26.01,24.75,28.34,1013,55,6,2022-09-23 21:25:00,21,35,25
2022-09-23 21:40:00,38,0.2360248447204969,25.93,26.01,24.75,28.34,1013,55,6,2022-09-23 21:40:00,21,40,40
2022-09-23 21:45:00,27,0.16770186335403728,25.66,26.03,24.75,26.06,1015,67,6,2022-09-23 21:40:00,21,45,40
2022-09-23 21:50:00,16,0.09937888198757763,25.66,26.03,24.75,26.06,1015,67,6,2022-09-23 21:40:00,21,50,40
2022-09-23 21:55:00,0,0.06211180124223601,25.66,26.03,24.75,26.06,1015,67,6,2022-09-23 21:55:00,21,55,55
2022-09-23 22:00:00,0,0.012422360248447204,25.64,25.7,24.75,26.06,1014,55,6,2022-09-23 21:55:00,22,0,55
2022-09-23 22:05:00,0,0,25.64,25.7,24.75,26.06,1014,55,6,2022-09-23 21:55:00,22,5,55
2022-09-23 22:10:00,0,0,25.66,26.06,24.75,26.06,1014,68,6,2022-09-23 22:10:00,22,10,10
2022-09-23 22:15:00,0,0,25.66,26.06,24.75,26.06,1014,68,6,2022-09-23 22:10:00,22,15,10
